% Model,TWA_Ragonal_like_plasma_for_Sij_centerfed_11strap.mph
% Version,COMSOL 6.2.0.339
% Date,"Aug 26 2024, 11:56"
% Table,Table 17 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,,,,
81,0.043895935300943774+0.8340876039517486i,-1.0299255546642408E-5+6.145398540732306E-7i,-1.0398909118155625E-5+5.899450721258809E-7i,-2.5321198418179755E-5-2.3405917107215674E-5i,-1.0715638983817249E-4-5.700617101702233E-5i,-4.779630127027101E-4-2.1184023835926283E-4i,-0.0030295762836692218-0.002043873369713743i,-0.010065253051539144-0.03476019725469625i,0.47732768443508117-0.2687372675840052i,-0.009992128613420803-0.034718893775917394i,-0.0030783150832221886-0.002105772140818764i,-4.7416660802809287E-4-2.2327453108925534E-4i,-9.65316929934032E-5-6.355579042537477E-5i,-2.4758952510571444E-5-2.2397488096705854E-5i
81,-1.0415531320985645E-5+6.088160701923439E-7i,0.042430041310220545+0.8323641423545272i,-4.217034857496907E-8-1.2537975602974203E-9i,0.4777409548693539-0.2757141986809582i,-0.010180426826079553-0.03528406208263538i,-0.003105879558364162-0.0021694910544750434i,-4.757902174376156E-4-2.59742479299935E-4i,-1.017058994108588E-4-7.461208530996848E-5i,-2.5583142078309023E-5-2.2315143010086462E-5i,-8.979594370044513E-6-7.860808697093863E-6i,-2.94845554642369E-6-2.811504356169732E-6i,-9.78697623187759E-7-9.384314379154364E-7i,-3.332785961290074E-7-3.1546490787917526E-7i,-1.0687591571363908E-7-1.0751205100496781E-7i
81,-1.041915236501343E-5+6.220219665168817E-7i,-4.2298580882375886E-8+3.5568787141327164E-9i,0.04243729504059614+0.8323532975504716i,-1.1667065963546073E-7-1.0718704804779657E-7i,-3.546474415696314E-7-3.068842710442366E-7i,-1.0390163429495721E-6-9.258901367955867E-7i,-3.029084287350023E-6-2.797299423668191E-6i,-9.02291986015074E-6-8.380408541756671E-6i,-2.543844840823475E-5-2.3353733961394833E-5i,-1.0106162230694415E-4-7.546127835676783E-5i,-4.778519415568139E-4-2.6381169204404016E-4i,-0.0030936430487438224-0.0021673369146250534i,-0.010278112484141858-0.03525907063771319i,0.4776397457361624-0.27568846188177876i
81,-2.5663808099109213E-5-2.3481617408291635E-5i,0.4773048381200417-0.2757127142976933i,-1.0503744019756618E-7-1.1828617100615992E-7i,0.6931773540026525+0.4518513871287785i,0.05552546627934783-0.10237876195804631i,-0.0021901346211064847-0.011818350403885982i,-4.82333655226736E-4-0.0016423181931822686i,-5.780473541992215E-5-3.9491838884218975E-4i,-6.184074654735878E-6-1.068694078450448E-4i,-2.066878526749413E-6-3.780766597294941E-5i,-1.2517363530088818E-7-1.2909832918481425E-5i,-1.6437817367683002E-8-4.294747328465894E-6i,-7.284886342704884E-9-1.452962968662286E-6i,1.76073670676906E-8-4.7080182497608245E-7i
81,-9.92817862352491E-5-7.120878960139875E-5i,-0.010203865592592735-0.035272722214934424i,-2.407875852589407E-7-3.0479311874854027E-7i,0.0550991113940463-0.10342213507676011i,0.8726872597506774+0.45553935874564777i,0.057145996453253314-0.11372815241210908i,-0.00287182296675928-0.012685789777976913i,-6.382294986187467E-4-0.0017377107002672881i,-8.722217731487692E-5-3.7924499164212176E-4i,-2.6104108942456692E-5-1.2613489621453877E-4i,-2.8778144954501052E-6-3.859896359847805E-5i,-1.064197538644605E-6-1.2299808361291111E-5i,-4.14097527523669E-7-4.036367558118605E-6i,-8.466532533415258E-8-1.3097767149660025E-6i
81,-4.665834722599298E-4-2.4841274251904765E-4i,-0.003091812752635248-0.0021884664611733374i,-8.074223244634405E-7-2.9629733058629294E-7i,-0.0022424103983110432-0.01256315772144782i,0.057566967403687094-0.11360120667899992i,0.8751426475066881+0.4576530215389705i,0.057808926312529735-0.11393820738878689i,-0.0030783759979315824-0.012998768945891652i,-5.874198007320027E-4-0.0017142970158375674i,-1.1700611400007912E-4-4.894705067583317E-4i,-2.3068864926565065E-5-1.1575222654818727E-4i,-9.54519625599872E-6-3.713117513077049E-5i,-4.0131145383974556E-6-1.216067640755551E-5i,-1.1474903334792273E-6-3.978527838775866E-6i
81,-0.0030276335035814804-0.0021200005721217895i,-4.776044427808842E-4-2.644580376470888E-4i,-2.9587095430536288E-6-2.811005038620647E-6i,-5.480405698166354E-4-0.0016725939823893996i,-0.002828235833839524-0.012725148353634759i,0.05724468177487905-0.11335875910521319i,0.8722945075010764+0.45512379490403265i,0.05733649011265764-0.11265774979940248i,-0.0023301136851989644-0.01153898401160828i,-5.420840308576181E-4-0.001751434562928111i,-8.233893946180358E-5-4.006812718825666E-4i,-1.0580603806985013E-5-1.1958694778458572E-4i,-2.776579341181259E-6-3.941128686556474E-5i,-4.004733083113841E-7-1.2556027317465127E-5i
81,-0.009780914538544025-0.03471421619234574i,-1.0187106405720479E-4-7.639853840102218E-5i,-8.814175701325685E-6-8.461331286036488E-6i,-6.545169908589094E-5-3.884970537372241E-4i,-7.449254029496305E-4-0.0018670342967240267i,-0.003172490549625544-0.012933995934777563i,0.05751378350093925-0.11280482322174616i,0.8739951868745063+0.4559056441005529i,0.05458574112340718-0.10164804499518701i,-0.0022196205786206968-0.012399653964307217i,-6.674910620565906E-4-0.0017462393128105168i,-9.397850300202481E-5-3.7952130964012784E-4i,-1.4927825371874245E-5-1.1793973701603078E-4i,-2.1088910761052223E-6-3.7764074225034694E-5i
81,0.47695571963940725-0.26848703197029866i,-2.538436598186451E-5-2.3223855919126852E-5i,-2.553404727674705E-5-2.3519957074860786E-5i,-2.8374528531237053E-6-1.0852830815499793E-4i,-1.1007080063164267E-4-3.70671207098632E-4i,-5.962232068054903E-4-0.001546826584467906i,-0.0023109878440065934-0.011376958644823366i,0.05469850445733621-0.10102186813234822i,0.6770285043293718+0.4667495142697451i,0.0547609846866719-0.10075089316039079i,-0.002257235262040916-0.01162660073133909i,-5.617482902034951E-4-0.0015631579241681011i,-7.221453307085763E-5-3.5912318706809787E-4i,-4.177439111120514E-6-1.0511494953896307E-4i
81,-0.009780925384653985-0.03470638455461436i,-8.942162148775335E-6-8.46086449713689E-6i,-1.0189378265815666E-4-7.674100704700552E-5i,-8.753190539042253E-7-3.942929134784761E-5i,-1.8627996684857228E-5-1.1947099621900922E-4i,-7.487423385963305E-5-3.9998028240675047E-4i,-5.00706013955166E-4-0.001705410624916349i,-0.002190504462955772-0.012364223034795337i,0.054976476979679334-0.10012645771761365i,0.8735187849884174+0.455844072133116i,0.057168739134434335-0.11315882192710217i,-0.0028284572289976307-0.012655558042916359i,-6.385019962278208E-4-0.0017262874454781272i,-6.0818995861306585E-5-3.860825673626557E-4i
81,-0.003027313561232019-0.002119995098501851i,-3.0534095673387136E-6-2.8137000955782858E-6i,-4.770735062303087E-4-2.6426510877448407E-4i,-5.134951003627176E-7-1.3191268671678836E-5i,-3.9593710576230945E-6-3.947698212371783E-5i,-1.234152770584798E-5-1.2473153836564487E-4i,-6.40734929721573E-5-4.1887290825079324E-4i,-5.431665128913527E-4-0.0017410548416959164i,-0.0021132593495376177-0.011528802384756232i,0.05747678091352675-0.11266128246959897i,0.8729021726159762+0.4565230740393677i,0.05720194502822043-0.11286587727119665i,-0.0028278570379904637-0.012669498804781057i,-5.027315356861946E-4-0.0016400810267224565i
81,-4.666444012682324E-4-2.483932418319809E-4i,-1.047230302925966E-6-9.429192675932003E-7i,-0.003091169369407274-0.0021833324549517413i,-2.1398587908995988E-7-4.4462509355810855E-6i,-1.2495425052985374E-6-1.3341523529689604E-5i,-3.3718191693008183E-6-4.087604946241968E-5i,-1.1611550229556367E-5-1.2774551692730358E-4i,-7.046398480877964E-5-4.146593456604676E-4i,-4.999629250415194E-4-0.0015946106795985497i,-0.0027726381820137574-0.012699891846585425i,0.057122549784294686-0.11312476266540238i,0.8725090910294285+0.45665540386275494i,0.057188740015403514-0.11304340195219398i,-0.002222032636408749-0.011819130799999553i
81,-9.943121992914407E-5-7.132809792581594E-5i,-3.6293489351443397E-7-3.171423060841715E-7i,-0.010210709287031454-0.035269463122536635i,-8.00048422137342E-8-1.5164627711947366E-6i,-4.344788666027333E-7-4.552453992713313E-6i,-1.1418004735754426E-6-1.3697603119377545E-5i,-3.1743162993693904E-6-4.135881311984106E-5i,-1.176813192490434E-5-1.2662579095222416E-4i,-6.173789551993297E-5-3.781734974041405E-4i,-6.060437929796773E-4-0.001740068101685403i,-0.0027799611447739203-0.012645337529140448i,0.05723523410512278-0.11294602376027073i,0.8731544764338589+0.45674526645471947i,0.05520096081107893-0.10257770305346658i
81,-2.570207852172461E-5-2.3463040897352425E-5i,-1.1641244908290323E-7-1.0820174625464289E-7i,0.47731139872447553-0.275733638654951i,-4.075810663422702E-9-4.927495193622694E-7i,-7.38181431202837E-8-1.483971369021963E-6i,-1.7537348978218343E-7-4.4070672370816245E-6i,-3.3613870138117514E-7-1.3058885997296814E-5i,-9.7048653616605E-7-3.902953170456471E-5i,-3.5033602433551695E-6-1.0875937392458034E-4i,-5.463389685546387E-5-3.9519167182649345E-4i,-4.7678004624058113E-4-0.0016566465229597852i,-0.00216879348023062-0.01178751542130737i,0.055264383797210534-0.10256872648927352i,0.692845941370961+0.45164408785691657i
82,0.05697068504865885+0.8339953831545897i,-1.0321053889674627E-5+7.169475364900271E-7i,-1.024109168337234E-5+7.402564614795721E-7i,-2.5265034134476065E-5-2.3013175244594143E-5i,-1.0548673865224848E-4-5.605570392217023E-5i,-4.6906553400627405E-4-2.0627048019293946E-4i,-0.002991802796268813-0.0019708207133792323i,-0.01042679091865247-0.034153375904729444i,0.4734404951548095-0.2734711187319012i,-0.010356819982746976-0.03411584757125342i,-0.003040998761845784-0.002028355471670178i,-4.662618075284113E-4-2.171771292564036E-4i,-9.568838581068632E-5-6.260701177952352E-5i,-2.4710711564689192E-5-2.2062144442634628E-5i
82,-1.0258640929556001E-5+7.593057271062837E-7i,0.05548448366093858+0.8323340486931432i,-4.1710855494680846E-8-2.7812430328369873E-10i,0.4737478105942769-0.28038256731551425i,-0.010555619341196986-0.034674042478108597i,-0.0030690527458076588-0.002092319006196438i,-4.685929957830749E-4-2.529340719211693E-4i,-1.0088263521956204E-4-7.323693572081342E-5i,-2.5459271963179226E-5-2.1955595855996938E-5i,-8.957069262669794E-6-7.748588245579798E-6i,-2.951043696698234E-6-2.758939609086631E-6i,-9.813593065377956E-7-9.22243045742371E-7i,-3.3478583388881467E-7-3.1040506015234614E-7i,-1.075480167316311E-7-1.0612111634570351E-7i
82,-1.0261406703693081E-5+7.714503722447352E-7i,-4.1187123604477485E-8+4.374297587664113E-9i,0.055491360731576664+0.8323234587263851i,-1.1688772387978507E-7-1.0566087976927479E-7i,-3.5501317415771793E-7-3.018111608207076E-7i,-1.0387270392247064E-6-9.096334814228327E-7i,-3.027149331271371E-6-2.7461982504771517E-6i,-9.01131275604385E-6-8.22785690358647E-6i,-2.5350664199491498E-5-2.2968752804343813E-5i,-1.0028389016795188E-4-7.405803514774133E-5i,-4.70840891615604E-4-2.567093187240959E-4i,-0.0030577521249819067-0.0020906624299520567i,-0.010647448988957675-0.03464620955435984i,0.4736466208267629-0.2803572335146315i
82,-2.5574337703415853E-5-2.3079647608662037E-5i,0.4733205346659248-0.2803748353593015i,-1.0605696336177327E-7-1.1644752256443945E-7i,0.6967788044506864+0.44787522261871276i,0.05434628478341888-0.10173736584287793i,-0.0021904406171277175-0.011619879575671281i,-4.6938464582547685E-4-0.0016205064147944296i,-5.594945173403455E-5-3.918367281781507E-4i,-5.82700100654471E-6-1.0620152236104394E-4i,-1.9528576519180835E-6-3.765252642758808E-5i,-1.388065605002347E-7-1.2845176030610695E-5i,-2.1233758062394312E-8-4.280147354287132E-6i,-9.019848414604061E-9-1.4504215484059636E-6i,1.7568918040311923E-8-4.7070328663662214E-7i
82,-9.846147966771343E-5-6.980156491259881E-5i,-0.010581183390316726-0.034661791174821835i,-2.458164733320078E-7-3.022375952212123E-7i,0.053904681448446415-0.10273295244055132i,0.8761822457369519+0.44931360418229793i,0.055757857839326526-0.11295095124578151i,-0.002871992283998931-0.012457184927967756i,-6.223875249667998E-4-0.001712677110083067i,-8.478164855060363E-5-3.7574275182332726E-4i,-2.5091844142243303E-5-1.2500901479148174E-4i,-2.9403005458583106E-6-3.8426965737220534E-5i,-1.0679635741050558E-6-1.2262199725484603E-5i,-4.097385005815329E-7-4.0346103216834945E-6i,-8.191276293785014E-8-1.3108613372992945E-6i
82,-4.5963328271747176E-4-2.415565446810105E-4i,-0.003050236761260135-0.0021130896040556964i,-8.041446513583668E-7-3.050073991870312E-7i,-0.0022605589377381677-0.012334779470924496i,0.05614891666811412-0.11282411411617864i,0.8787080820172853+0.45141561760476967i,0.056373491336781156-0.11316045566209128i,-0.003077802612064239-0.012752675122227613i,-5.732950997894347E-4-0.0016897389619588829i,-1.143389295929278E-4-4.8122503154107867E-4i,-2.279524323474158E-5-1.1551889650695816E-4i,-9.462849829525333E-6-3.697017110931489E-5i,-3.9344668260657864E-6-1.2105214353004027E-5i,-1.1208842429918632E-6-3.964371517690033E-6i
